[Model: LM_LSTM_VAR_DROPOUT, Optimizer: SGD, Hidden-size: 250, Embedding-size: 250, Learning-rate: 15]
[Epoch: 1, PPL: 484.9805, Best PPL: 484.9805]
[Epoch: 2, PPL: 385.0556, Best PPL: 385.0556]
[Epoch: 3, PPL: 348.2145, Best PPL: 348.2145]
[Epoch: 4, PPL: 327.6164, Best PPL: 327.6164]
[Epoch: 5, PPL: 303.1719, Best PPL: 303.1719]
[Epoch: 6, PPL: 288.9945, Best PPL: 288.9945]
[Epoch: 7, PPL: 282.9244, Best PPL: 282.9244]
[Epoch: 8, PPL: 271.7783, Best PPL: 271.7783]
[Epoch: 9, PPL: 261.2667, Best PPL: 261.2667]
[Epoch: 10, PPL: 257.7209, Best PPL: 257.7209]
[Epoch: 11, PPL: 248.7525, Best PPL: 248.7525]
[Epoch: 12, PPL: 246.8560, Best PPL: 246.8560]
[Epoch: 13, PPL: 239.2595, Best PPL: 239.2595]
[Epoch: 14, PPL: 233.2824, Best PPL: 233.2824]
[Epoch: 15, PPL: 231.4948, Best PPL: 231.4948]
[Epoch: 16, PPL: 224.1538, Best PPL: 224.1538]
[Epoch: 17, PPL: 222.2096, Best PPL: 222.2096]
[Epoch: 18, PPL: 219.7623, Best PPL: 219.7623]
[Epoch: 19, PPL: 218.5366, Best PPL: 218.5366]
[Epoch: 20, PPL: 215.1872, Best PPL: 215.1872]
[Epoch: 21, PPL: 213.6133, Best PPL: 213.6133]
[Epoch: 22, PPL: 208.9885, Best PPL: 208.9885]
[Epoch: 23, PPL: 211.2573, Best PPL: 208.9885]
[Epoch: 24, PPL: 205.0759, Best PPL: 205.0759]
[Epoch: 25, PPL: 201.8581, Best PPL: 201.8581]
[Epoch: 26, PPL: 201.8983, Best PPL: 201.8581]
[Epoch: 27, PPL: 199.6262, Best PPL: 199.6262]
[Epoch: 28, PPL: 202.0790, Best PPL: 199.6262]
[Epoch: 29, PPL: 199.1356, Best PPL: 199.1356]
[Epoch: 30, PPL: 195.5643, Best PPL: 195.5643]
[Epoch: 31, PPL: 197.0647, Best PPL: 195.5643]
[Epoch: 32, PPL: 197.2397, Best PPL: 195.5643]
[Epoch: 33, PPL: 194.3011, Best PPL: 194.3011]
[Epoch: 34, PPL: 191.8742, Best PPL: 191.8742]
[Epoch: 35, PPL: 192.5678, Best PPL: 191.8742]
[Epoch: 36, PPL: 188.9090, Best PPL: 188.9090]
[Epoch: 37, PPL: 186.2332, Best PPL: 186.2332]
[Epoch: 38, PPL: 185.8454, Best PPL: 185.8454]
[Epoch: 39, PPL: 187.0604, Best PPL: 185.8454]
[Epoch: 40, PPL: 186.7131, Best PPL: 185.8454]
[Epoch: 41, PPL: 184.7094, Best PPL: 184.7094]
[Epoch: 42, PPL: 184.5224, Best PPL: 184.5224]
[Epoch: 43, PPL: 182.7223, Best PPL: 182.7223]
[Epoch: 44, PPL: 182.9157, Best PPL: 182.7223]
[Epoch: 45, PPL: 184.3151, Best PPL: 182.7223]
[Epoch: 46, PPL: 184.3513, Best PPL: 182.7223]
[Epoch: 47, PPL: 184.5242, Best PPL: 182.7223]
[Epoch: 48, PPL: 180.0973, Best PPL: 180.0973]
[Epoch: 49, PPL: 180.3282, Best PPL: 180.0973]
[Epoch: 50, PPL: 177.2168, Best PPL: 177.2168]
[Epoch: 51, PPL: 179.1749, Best PPL: 177.2168]
[Epoch: 52, PPL: 179.0175, Best PPL: 177.2168]
[Epoch: 53, PPL: 175.8857, Best PPL: 175.8857]
[Epoch: 54, PPL: 180.3560, Best PPL: 175.8857]
[Epoch: 55, PPL: 175.8212, Best PPL: 175.8212]
[Epoch: 56, PPL: 175.2775, Best PPL: 175.2775]
[Epoch: 57, PPL: 174.8215, Best PPL: 174.8215]
[Epoch: 58, PPL: 179.3375, Best PPL: 174.8215]
[Epoch: 59, PPL: 175.1916, Best PPL: 174.8215]
[Epoch: 60, PPL: 174.4728, Best PPL: 174.4728]
[Epoch: 61, PPL: 173.2657, Best PPL: 173.2657]
[Epoch: 62, PPL: 175.0015, Best PPL: 173.2657]
[Epoch: 63, PPL: 173.0940, Best PPL: 173.0940]
[Epoch: 64, PPL: 171.3441, Best PPL: 171.3441]
[Epoch: 65, PPL: 172.5401, Best PPL: 171.3441]
[Epoch: 66, PPL: 173.7112, Best PPL: 171.3441]
[Epoch: 67, PPL: 172.1033, Best PPL: 171.3441]
[Epoch: 68, PPL: 171.8678, Best PPL: 171.3441]
[Epoch: 69, PPL: 172.7679, Best PPL: 171.3441]
[Final PPL: 159.3100]
