[Model: LM_LSTM_VAR_DROPOUT, Optimizer: SGD, Hidden-size: 250, Embedding-size: 250, Learning-rate: 5]
[Epoch: 1, PPL: 617.9653, Best PPL: 617.9653]
[Epoch: 2, PPL: 454.1938, Best PPL: 454.1938]
[Epoch: 3, PPL: 386.6054, Best PPL: 386.6054]
[Epoch: 4, PPL: 359.0741, Best PPL: 359.0741]
[Epoch: 5, PPL: 335.2847, Best PPL: 335.2847]
[Epoch: 6, PPL: 331.5909, Best PPL: 331.5909]
[Epoch: 7, PPL: 299.1346, Best PPL: 299.1346]
[Epoch: 8, PPL: 289.8486, Best PPL: 289.8486]
[Epoch: 9, PPL: 278.6859, Best PPL: 278.6859]
[Epoch: 10, PPL: 276.5447, Best PPL: 276.5447]
[Epoch: 11, PPL: 276.6661, Best PPL: 276.5447]
[Epoch: 12, PPL: 259.0597, Best PPL: 259.0597]
[Epoch: 13, PPL: 256.2984, Best PPL: 256.2984]
[Epoch: 14, PPL: 267.5760, Best PPL: 256.2984]
[Epoch: 15, PPL: 244.7159, Best PPL: 244.7159]
[Epoch: 16, PPL: 239.3608, Best PPL: 239.3608]
[Epoch: 17, PPL: 235.3599, Best PPL: 235.3599]
[Epoch: 18, PPL: 232.5933, Best PPL: 232.5933]
[Epoch: 19, PPL: 231.8534, Best PPL: 231.8534]
[Epoch: 20, PPL: 224.6411, Best PPL: 224.6411]
[Epoch: 21, PPL: 223.2499, Best PPL: 223.2499]
[Epoch: 22, PPL: 220.2887, Best PPL: 220.2887]
[Epoch: 23, PPL: 221.2129, Best PPL: 220.2887]
[Epoch: 24, PPL: 213.1219, Best PPL: 213.1219]
[Epoch: 25, PPL: 215.4388, Best PPL: 213.1219]
[Epoch: 26, PPL: 215.2211, Best PPL: 213.1219]
[Epoch: 27, PPL: 210.3190, Best PPL: 210.3190]
[Epoch: 28, PPL: 208.7830, Best PPL: 208.7830]
[Epoch: 29, PPL: 211.3088, Best PPL: 208.7830]
[Epoch: 30, PPL: 206.5661, Best PPL: 206.5661]
[Epoch: 31, PPL: 204.7377, Best PPL: 204.7377]
[Epoch: 32, PPL: 203.6242, Best PPL: 203.6242]
[Epoch: 33, PPL: 201.0373, Best PPL: 201.0373]
[Epoch: 34, PPL: 196.6207, Best PPL: 196.6207]
[Epoch: 35, PPL: 196.6086, Best PPL: 196.6086]
[Epoch: 36, PPL: 198.7329, Best PPL: 196.6086]
[Epoch: 37, PPL: 196.2047, Best PPL: 196.2047]
[Epoch: 38, PPL: 192.0512, Best PPL: 192.0512]
[Epoch: 39, PPL: 192.7036, Best PPL: 192.0512]
[Epoch: 40, PPL: 192.6735, Best PPL: 192.0512]
[Epoch: 41, PPL: 188.7840, Best PPL: 188.7840]
[Epoch: 42, PPL: 187.1015, Best PPL: 187.1015]
[Epoch: 43, PPL: 185.0300, Best PPL: 185.0300]
[Epoch: 44, PPL: 184.8037, Best PPL: 184.8037]
[Epoch: 45, PPL: 186.3604, Best PPL: 184.8037]
[Epoch: 46, PPL: 194.7672, Best PPL: 184.8037]
[Epoch: 47, PPL: 188.4727, Best PPL: 184.8037]
[Epoch: 48, PPL: 181.1552, Best PPL: 181.1552]
[Epoch: 49, PPL: 180.3249, Best PPL: 180.3249]
[Epoch: 50, PPL: 183.1702, Best PPL: 180.3249]
[Epoch: 51, PPL: 180.3749, Best PPL: 180.3249]
[Epoch: 52, PPL: 179.3454, Best PPL: 179.3454]
[Epoch: 53, PPL: 177.7705, Best PPL: 177.7705]
[Epoch: 54, PPL: 181.8138, Best PPL: 177.7705]
[Epoch: 55, PPL: 177.5384, Best PPL: 177.5384]
[Epoch: 56, PPL: 176.3122, Best PPL: 176.3122]
[Epoch: 57, PPL: 178.0685, Best PPL: 176.3122]
[Epoch: 58, PPL: 173.5035, Best PPL: 173.5035]
[Epoch: 59, PPL: 173.3477, Best PPL: 173.3477]
[Epoch: 60, PPL: 175.2578, Best PPL: 173.3477]
[Epoch: 61, PPL: 172.8389, Best PPL: 172.8389]
[Epoch: 62, PPL: 172.2228, Best PPL: 172.2228]
[Epoch: 63, PPL: 177.3732, Best PPL: 172.2228]
[Epoch: 64, PPL: 172.3387, Best PPL: 172.2228]
[Epoch: 65, PPL: 170.5596, Best PPL: 170.5596]
[Epoch: 66, PPL: 174.3783, Best PPL: 170.5596]
[Epoch: 67, PPL: 167.6155, Best PPL: 167.6155]
[Epoch: 68, PPL: 168.8494, Best PPL: 167.6155]
[Epoch: 69, PPL: 168.0787, Best PPL: 167.6155]
[Epoch: 70, PPL: 168.0345, Best PPL: 167.6155]
[Epoch: 71, PPL: 170.3577, Best PPL: 167.6155]
[Epoch: 72, PPL: 166.3805, Best PPL: 166.3805]
[Epoch: 73, PPL: 166.0135, Best PPL: 166.0135]
[Epoch: 74, PPL: 167.8368, Best PPL: 166.0135]
[Epoch: 75, PPL: 166.6584, Best PPL: 166.0135]
[Epoch: 76, PPL: 171.2384, Best PPL: 166.0135]
[Epoch: 77, PPL: 165.6549, Best PPL: 165.6549]
[Epoch: 78, PPL: 168.6562, Best PPL: 165.6549]
[Epoch: 79, PPL: 162.4819, Best PPL: 162.4819]
[Epoch: 80, PPL: 168.0611, Best PPL: 162.4819]
[Epoch: 81, PPL: 163.9224, Best PPL: 162.4819]
[Epoch: 82, PPL: 165.5209, Best PPL: 162.4819]
[Epoch: 83, PPL: 162.5860, Best PPL: 162.4819]
[Epoch: 84, PPL: 163.8744, Best PPL: 162.4819]
[Final PPL: 150.7425]
