[Optimizer: SGD, Hidden-size: 250, Embedding-size: 250, Learning-rate: 0.5]
[Epoch: 1, PPL: 391.6465, Best PPL: 391.6465]
[Epoch: 2, PPL: 295.7862, Best PPL: 295.7862]
[Epoch: 3, PPL: 268.9321, Best PPL: 268.9321]
[Epoch: 4, PPL: 240.4999, Best PPL: 240.4999]
[Epoch: 5, PPL: 229.8600, Best PPL: 229.8600]
[Epoch: 6, PPL: 213.7641, Best PPL: 213.7641]
[Epoch: 7, PPL: 205.7754, Best PPL: 205.7754]
[Epoch: 8, PPL: 200.1597, Best PPL: 200.1597]
[Epoch: 9, PPL: 194.1021, Best PPL: 194.1021]
[Epoch: 10, PPL: 191.7475, Best PPL: 191.7475]
[Epoch: 11, PPL: 185.5780, Best PPL: 185.5780]
[Epoch: 12, PPL: 192.3641, Best PPL: 185.5780]
[Epoch: 13, PPL: 185.1342, Best PPL: 185.1342]
[Epoch: 14, PPL: 181.8313, Best PPL: 181.8313]
[Epoch: 15, PPL: 175.9769, Best PPL: 175.9769]
[Epoch: 16, PPL: 174.0713, Best PPL: 174.0713]
[Epoch: 17, PPL: 174.1848, Best PPL: 174.0713]
[Epoch: 18, PPL: 173.6219, Best PPL: 173.6219]
[Epoch: 19, PPL: 171.2070, Best PPL: 171.2070]
[Epoch: 20, PPL: 172.7702, Best PPL: 171.2070]
[Epoch: 21, PPL: 184.3840, Best PPL: 171.2070]
[Epoch: 22, PPL: 168.1270, Best PPL: 168.1270]
[Epoch: 23, PPL: 168.0075, Best PPL: 168.0075]
[Epoch: 24, PPL: 167.8576, Best PPL: 167.8576]
[Epoch: 25, PPL: 172.7803, Best PPL: 167.8576]
[Epoch: 26, PPL: 166.2801, Best PPL: 166.2801]
[Epoch: 27, PPL: 165.7989, Best PPL: 165.7989]
[Epoch: 28, PPL: 167.7705, Best PPL: 165.7989]
[Epoch: 29, PPL: 166.6546, Best PPL: 165.7989]
[Epoch: 30, PPL: 167.5923, Best PPL: 165.7989]
[Epoch: 31, PPL: 164.9961, Best PPL: 164.9961]
[Epoch: 32, PPL: 164.3794, Best PPL: 164.3794]
[Epoch: 33, PPL: 166.0011, Best PPL: 164.3794]
[Epoch: 34, PPL: 168.5540, Best PPL: 164.3794]
[Epoch: 35, PPL: 167.0196, Best PPL: 164.3794]
[Epoch: 36, PPL: 165.4051, Best PPL: 164.3794]
[Epoch: 37, PPL: 165.9284, Best PPL: 164.3794]
[Final PPL: 157.1367]
