[Optimizer: SGD, Hidden-size: 250, Embedding-size: 300, Learning-rate: 0.5]
[Epoch: 1, PPL: 363.7698, Best PPL: 363.7698]
[Epoch: 2, PPL: 286.9084, Best PPL: 286.9084]
[Epoch: 3, PPL: 251.9629, Best PPL: 251.9629]
[Epoch: 4, PPL: 235.2931, Best PPL: 235.2931]
[Epoch: 5, PPL: 221.0424, Best PPL: 221.0424]
[Epoch: 6, PPL: 213.3736, Best PPL: 213.3736]
[Epoch: 7, PPL: 201.1028, Best PPL: 201.1028]
[Epoch: 8, PPL: 207.3467, Best PPL: 201.1028]
[Epoch: 9, PPL: 195.2374, Best PPL: 195.2374]
[Epoch: 10, PPL: 190.5111, Best PPL: 190.5111]
[Epoch: 11, PPL: 181.9131, Best PPL: 181.9131]
[Epoch: 12, PPL: 180.6187, Best PPL: 180.6187]
[Epoch: 13, PPL: 179.0101, Best PPL: 179.0101]
[Epoch: 14, PPL: 177.6007, Best PPL: 177.6007]
[Epoch: 15, PPL: 174.1005, Best PPL: 174.1005]
[Epoch: 16, PPL: 173.5378, Best PPL: 173.5378]
[Epoch: 17, PPL: 169.9689, Best PPL: 169.9689]
[Epoch: 18, PPL: 173.7286, Best PPL: 169.9689]
[Epoch: 19, PPL: 169.0718, Best PPL: 169.0718]
[Epoch: 20, PPL: 168.7171, Best PPL: 168.7171]
[Epoch: 21, PPL: 168.3981, Best PPL: 168.3981]
[Epoch: 22, PPL: 167.7457, Best PPL: 167.7457]
[Epoch: 23, PPL: 166.4685, Best PPL: 166.4685]
[Epoch: 24, PPL: 168.4442, Best PPL: 166.4685]
[Epoch: 25, PPL: 168.0409, Best PPL: 166.4685]
[Epoch: 26, PPL: 163.0860, Best PPL: 163.0860]
[Epoch: 27, PPL: 163.6800, Best PPL: 163.0860]
[Epoch: 28, PPL: 164.5096, Best PPL: 163.0860]
[Epoch: 29, PPL: 167.5728, Best PPL: 163.0860]
[Epoch: 30, PPL: 164.7973, Best PPL: 163.0860]
[Epoch: 31, PPL: 163.5423, Best PPL: 163.0860]
[Final PPL: 156.0490]
