[Optimizer: SGD, Hidden-size: 150, Embedding-size: 350, Learning-rate: 1]
[Epoch: 1, PPL: 342.5744, Best PPL: 342.5744]
[Epoch: 2, PPL: 270.3114, Best PPL: 270.3114]
[Epoch: 3, PPL: 250.3483, Best PPL: 250.3483]
[Epoch: 4, PPL: 217.0580, Best PPL: 217.0580]
[Epoch: 5, PPL: 209.4258, Best PPL: 209.4258]
[Epoch: 6, PPL: 208.9439, Best PPL: 208.9439]
[Epoch: 7, PPL: 193.6674, Best PPL: 193.6674]
[Epoch: 8, PPL: 191.2987, Best PPL: 191.2987]
[Epoch: 9, PPL: 187.5807, Best PPL: 187.5807]
[Epoch: 10, PPL: 181.4169, Best PPL: 181.4169]
[Epoch: 11, PPL: 182.7801, Best PPL: 181.4169]
[Epoch: 12, PPL: 184.7472, Best PPL: 181.4169]
[Epoch: 13, PPL: 177.0065, Best PPL: 177.0065]
[Epoch: 14, PPL: 176.9090, Best PPL: 176.9090]
[Epoch: 15, PPL: 176.7659, Best PPL: 176.7659]
[Epoch: 16, PPL: 173.3484, Best PPL: 173.3484]
[Epoch: 17, PPL: 173.0856, Best PPL: 173.0856]
[Epoch: 18, PPL: 181.3457, Best PPL: 173.0856]
[Epoch: 19, PPL: 172.6190, Best PPL: 172.6190]
[Epoch: 20, PPL: 172.5575, Best PPL: 172.5575]
[Epoch: 21, PPL: 173.6537, Best PPL: 172.5575]
[Epoch: 22, PPL: 171.4617, Best PPL: 171.4617]
[Epoch: 23, PPL: 170.0202, Best PPL: 170.0202]
[Epoch: 24, PPL: 170.7840, Best PPL: 170.0202]
[Epoch: 25, PPL: 175.0920, Best PPL: 170.0202]
[Epoch: 26, PPL: 171.1340, Best PPL: 170.0202]
[Epoch: 27, PPL: 168.6119, Best PPL: 168.6119]
[Epoch: 28, PPL: 173.7496, Best PPL: 168.6119]
[Epoch: 29, PPL: 169.3263, Best PPL: 168.6119]
[Epoch: 30, PPL: 171.8162, Best PPL: 168.6119]
[Epoch: 31, PPL: 169.1039, Best PPL: 168.6119]
[Epoch: 32, PPL: 168.7482, Best PPL: 168.6119]
[Final PPL: 159.3745]
