[Optimizer: SGD, Hidden-size: 150, Embedding-size: 300, Learning-rate: 1]
[Epoch: 1, PPL: 318.5860, Best PPL: 318.5860]
[Epoch: 2, PPL: 271.3983, Best PPL: 271.3983]
[Epoch: 3, PPL: 242.5918, Best PPL: 242.5918]
[Epoch: 4, PPL: 226.6468, Best PPL: 226.6468]
[Epoch: 5, PPL: 210.3374, Best PPL: 210.3374]
[Epoch: 6, PPL: 201.6184, Best PPL: 201.6184]
[Epoch: 7, PPL: 197.1232, Best PPL: 197.1232]
[Epoch: 8, PPL: 193.8107, Best PPL: 193.8107]
[Epoch: 9, PPL: 191.1141, Best PPL: 191.1141]
[Epoch: 10, PPL: 209.7223, Best PPL: 191.1141]
[Epoch: 11, PPL: 186.8983, Best PPL: 186.8983]
[Epoch: 12, PPL: 191.2531, Best PPL: 186.8983]
[Epoch: 13, PPL: 185.2155, Best PPL: 185.2155]
[Epoch: 14, PPL: 182.3931, Best PPL: 182.3931]
[Epoch: 15, PPL: 177.6545, Best PPL: 177.6545]
[Epoch: 16, PPL: 175.7094, Best PPL: 175.7094]
[Epoch: 17, PPL: 175.4587, Best PPL: 175.4587]
[Epoch: 18, PPL: 177.9682, Best PPL: 175.4587]
[Epoch: 19, PPL: 174.6325, Best PPL: 174.6325]
[Epoch: 20, PPL: 172.6063, Best PPL: 172.6063]
[Epoch: 21, PPL: 172.7079, Best PPL: 172.6063]
[Epoch: 22, PPL: 172.2959, Best PPL: 172.2959]
[Epoch: 23, PPL: 174.0864, Best PPL: 172.2959]
[Epoch: 24, PPL: 172.2646, Best PPL: 172.2646]
[Epoch: 25, PPL: 173.4345, Best PPL: 172.2646]
[Epoch: 26, PPL: 172.1928, Best PPL: 172.1928]
[Epoch: 27, PPL: 171.0291, Best PPL: 171.0291]
[Epoch: 28, PPL: 172.6873, Best PPL: 171.0291]
[Epoch: 29, PPL: 171.7251, Best PPL: 171.0291]
[Epoch: 30, PPL: 172.2903, Best PPL: 171.0291]
[Epoch: 31, PPL: 169.8964, Best PPL: 169.8964]
[Epoch: 32, PPL: 171.4052, Best PPL: 169.8964]
[Epoch: 33, PPL: 171.6999, Best PPL: 169.8964]
[Epoch: 34, PPL: 171.3571, Best PPL: 169.8964]
[Epoch: 35, PPL: 171.8382, Best PPL: 169.8964]
[Epoch: 36, PPL: 174.9247, Best PPL: 169.8964]
[Final PPL: 160.8511]
